"time","jiangan","jianghan","qiaokou","hanyang","wuchang","qingshan","hongshan","dongxihu","caidian","jiangxia","huangpi","xinzhou","hannan","total"
"1520931600","75","126","42","89","179","31","110","70","24","48","14","1","0","809"
"1520938800","74","164","47","86","98","20","120","86","24","53","14","0","1","787"
"1520942400","202","95","40","85","128","31","236","60","23","42","10","0","1","953"
"1520946000","72","86","34","93","285","77","230","53","15","33","14","1","1","994"
"1520949600","59","65","28","64","110","22","98","44","22","36","12","0","1","561"
"1520953200","119","40","21","49","95","10","104","37","10","13","48","2","0","548"
"1520960400","14","15","6","11","17","2","7","13","2","1","3","0","1","92"
"1520956800","27","30","8","21","35","5","17","15","9","3","3","0","0","173"
"1520964000","7","10","5","7","12","3","7","10","1","5","3","1","0","71"
"1520967600","2","6","1","3","8","0","8","2","0","1","1","1","0","33"
"1520971200","2","5","2","1","4","1","3","7","0","2","2","0","0","29"
"1520978400","17","32","9","30","27","5","35","23","6","20","9","0","0","213"
"1520974800","8","21","3","8","9","1","4","19","2","2","4","0","0","81"
"1520982000","35","68","27","54","70","21","57","34","15","24","5","0","0","410"
"1520985600","64","149","42","108","112","37","132","61","30","37","12","0","0","784"
"1520992800","83","143","46","127","149","37","106","77","24","43","44","0","0","879"
"1520989200","82","153","43","99","235","43","133","110","22","61","68","0","0","1049"
"1520996400","133","149","51","132","167","39","121","82","28","45","64","0","0","1011"
"1521000000","117","172","46","125","140","37","114","96","37","38","16","0","1","939"
"1521003600","121","276","46","100","114","36","108","113","31","47","137","0","0","1129"
"1521007200","73","119","56","104","120","39","112","71","29","49","22","1","0","795"
"1521010800","177","218","49","122","156","40","103","101","27","41","15","1","1","1051"
"1521014400","212","299","64","115","133","43","98","97","25","45","13","0","0","1144"
"1521018000","50","129","52","93","129","35","108","50","26","46","14","0","0","732"
"1521021600","77","135","39","83","141","23","88","63","19","44","12","0","1","725"
"1521025200","165","181","41","85","280","41","111","87","21","41","11","1","0","1065"
"1521028800","66","156","37","101","115","20","131","45","14","33","20","1","2","741"
"1521032400","71","92","30","69","98","25","77","66","12","33","14","0","1","588"
"1521036000","63","85","34","59","97","27","69","55","11","20","18","0","0","538"
"1521043200","20","27","16","32","30","5","22","18","8","12","5","1","0","196"
"1521039600","31","47","32","47","57","6","71","35","9","23","27","0","0","385"
"1521046800","14","28","10","17","20","3","11","8","1","3","0","0","1","116"
"1521050400","10","6","2","3","15","0","5","2","0","2","1","0","0","46"
"1521054000","0","6","1","2","2","0","1","4","0","1","0","0","0","17"
"1521057600","3","8","1","4","6","0","0","5","1","0","2","0","0","30"
"1521061200","6","10","4","13","8","0","9","11","4","2","2","0","0","69"
"1521064800","15","32","10","35","30","9","18","27","9","8","6","0","0","199"
"1521068400","36","61","20","48","54","11","48","30","18","19","7","0","0","352"
"1521072000","73","200","36","86","90","40","166","77","34","75","13","1","0","891"
"1521079200","75","262","53","100","154","36","146","83","100","55","21","0","1","1086"
"1521075600","96","174","36","143","199","31","238","90","23","63","23","0","0","1116"
"1521086400","67","116","47","88","145","42","133","46","17","51","14","0","3","769"
"1521082800","72","198","54","116","137","34","170","74","18","92","15","0","0","980"
"1521090000","81","118","52","104","128","47","104","66","21","40","11","0","1","773"
"1521093600","78","213","41","104","132","32","125","68","25","137","15","0","0","970"
"1521097200","74","118","47","179","126","31","149","69","18","95","18","1","0","925"
"1521100800","66","226","39","96","107","60","187","126","26","85","13","1","0","1032"
"1521104400","121","118","41","89","101","27","83","107","25","44","50","0","0","806"
"1521108000","62","85","32","67","79","34","67","53","16","29","10","0","0","534"
"1521111600","67","119","38","75","108","22","58","61","18","28","12","0","0","606"
"1521115200","61","126","53","93","166","16","73","87","21","23","50","1","1","771"
"1521118800","93","160","47","72","131","27","71","64","8","23","7","0","0","703"
"1521122400","66","86","31","65","85","25","48","61","17","18","18","0","2","522"
"1521126000","37","64","23","56","62","12","43","39","13","20","13","1","0","383"
"1521129600","35","38","14","27","43","9","16","27","7","3","7","0","1","227"
"1521133200","22","24","12","12","17","3","6","20","2","7","4","1","0","130"
"1521136800","9","12","2","1","7","1","5","6","0","4","2","0","0","49"
"1521140400","3","1","1","2","4","4","0","3","0","0","1","0","0","19"
"1521144000","5","8","3","2","5","3","2","6","1","0","1","0","0","36"
"1521147600","9","12","2","5","9","3","7","14","3","4","7","0","0","75"
"1521151200","17","36","15","27","39","12","19","28","8","8","6","0","0","215"
"1521154800","35","63","26","47","54","22","57","37","19","22","8","0","0","390"
"1521158400","68","102","41","73","102","17","75","53","21","36","7","0","0","595"
"1521165600","59","103","42","82","123","31","104","66","20","41","10","0","1","682"
"1521162000","76","132","36","75","118","35","86","79","13","32","23","1","0","706"
"1521169200","75","129","47","98","143","36","104","60","15","37","12","0","0","756"
"1521172800","63","106","46","109","121","34","97","63","18","45","14","0","1","717"
"1521176400","66","109","41","94","120","39","110","62","18","55","11","1","0","726"
"1521180000","73","110","46","91","99","27","211","75","19","77","137","1","1","967"
"1521187200","168","140","30","82","276","43","102","99","11","39","21","1","0","1012"
"1521190800","66","134","35","67","138","29","66","49","18","33","6","0","0","641"
"1521194400","48","80","21","52","76","21","61","67","12","29","14","0","0","481"
"1521183600","78","211","36","88","159","166","145","93","23","47","60","0","1","1107"
"1521198000","76","97","38","90","106","28","84","64","12","37","14","0","1","647"
"1521201600","52","86","44","72","110","29","109","51","19","39","10","0","0","621"
"1521205200","40","88","52","99","232","25","90","50","19","173","6","1","2","877"
"1521208800","168","82","49","88","156","13","113","64","17","164","17","0","0","931"
"1521212400","33","76","36","59","79","6","55","44","14","15","7","1","1","426"
"1521223200","1","12","5","10","8","0","16","5","1","7","0","0","0","65"
"1521216000","38","56","18","25","47","3","31","31","6","16","7","1","0","279"
"1521219600","20","31","11","25","26","4","15","12","3","6","5","0","0","158"
"1521226800","6","4","5","8","9","2","3","5","0","2","0","1","0","45"
"1521230400","1","8","2","7","5","0","0","7","3","0","0","0","0","33"
"1521234000","6","21","8","5","3","2","6","16","1","2","2","0","0","72"
"1521241200","18","51","19","40","42","9","53","36","16","31","8","1","0","324"
"1521237600","9","19","7","15","13","6","17","21","4","10","7","0","0","128"
"1521244800","36","65","24","55","63","14","79","37","17","32","6","0","1","429"
"1521248400","62","83","34","69","105","29","67","59","18","25","11","0","1","563"
"1521252000","65","97","26","70","103","26","92","57","7","42","9","1","0","595"
"1521255600","96","139","48","82","135","46","112","68","11","42","21","0","2","802"
"1521262800","57","101","37","81","113","28","88","57","14","32","9","0","1","618"
"1521259200","83","164","47","90","134","39","94","57","20","32","78","1","0","839"
"1521266400","52","97","46","70","86","29","70","45","13","32","8","0","4","552"
"1521270000","49","83","31","64","99","25","71","48","21","21","8","1","0","521"
"1521273600","55","81","38","86","87","19","80","58","21","39","11","0","0","575"
"1521277200","52","71","32","67","67","21","67","46","15","49","10","1","0","498"
"1521280800","35","46","21","67","62","19","94","32","20","62","44","0","2","504"
"1521288000","42","57","21","48","57","13","42","54","11","26","11","0","2","384"
"1521284400","50","66","32","59","77","26","79","42","12","32","26","0","0","501"
"1521291600","41","57","25","48","55","8","50","30","8","23","10","0","2","357"
"1521298800","30","38","15","47","43","7","49","24","6","10","21","0","0","290"
"1521295200","27","52","20","39","67","9","40","24","2","13","3","0","0","296"
"1521302400","22","25","8","20","36","9","23","17","2","9","5","0","0","176"
"1521306000","19","26","10","24","35","6","17","18","10","9","4","1","0","179"
"1521309600","8","12","6","5","7","2","5","10","4","1","2","0","0","62"
"1521313200","4","3","2","6","4","0","6","0","3","2","0","0","0","30"
"1521320400","3","9","4","7","8","0","3","6","0","0","2","0","0","42"
"1521316800","3","4","1","7","4","0","2","3","0","1","0","0","0","25"
"1521324000","6","8","3","13","17","12","23","5","2","10","1","0","1","101"
"1521327600","14","22","12","20","30","6","19","19","9","8","5","0","0","164"
"1521331200","25","58","16","47","61","11","54","40","9","16","4","0","0","341"
"1521334800","29","56","23","40","60","11","49","37","10","18","7","1","0","341"
"1521338400","60","83","23","68","120","22","101","56","17","25","9","0","3","587"
"1521342000","70","133","46","68","101","25","96","57","14","21","14","0","3","648"
"1521345600","62","96","29","51","107","27","72","36","10","23","8","0","3","524"
"1521349200","75","102","23","53","109","31","64","62","9","20","17","0","1","566"
"1521360000","53","82","31","63","89","26","66","57","16","24","5","0","0","512"
"1521363600","50","76","24","46","76","21","70","35","7","38","7","0","1","451"
"1521352800","46","89","35","58","67","22","67","54","16","35","10","2","1","502"
"1521356400","50","87","42","63","75","18","74","51","20","29","10","1","1","521"
"1521367200","45","58","25","50","74","16","66","25","11","33","7","0","0","410"
"1521370800","37","62","20","44","49","13","58","35","7","40","6","1","3","375"
"1521385200","32","39","15","27","38","8","28","28","3","12","8","2","0","240"
"1521381600","46","62","20","48","59","10","37","41","7","21","5","0","0","356"
"1521374400","48","54","18","44","68","17","70","43","9","28","11","0","0","410"
"1521378000","42","51","13","37","63","15","56","46","13","23","15","0","0","374"
"1521388800","15","19","7","8","19","1","12","13","2","9","4","0","0","109"
"1521392400","6","13","2","5","11","3","8","7","1","7","1","0","0","64"
"1521396000","2","2","0","3","3","0","3","1","0","1","0","0","0","15"
"1521403200","1","6","5","4","3","0","0","2","1","0","0","0","0","22"
"1521399600","5","1","0","2","2","0","0","1","0","0","1","0","0","12"
"1521406800","4","8","2","6","6","0","6","11","1","2","2","0","0","48"
"1521410400","11","29","14","19","19","17","17","26","3","11","6","0","0","172"
"1521414000","23","41","21","35","34","15","44","27","10","20","5","1","0","276"
"1521428400","61","100","40","75","109","34","103","48","16","46","9","0","0","641"
"1521417600","32","78","31","69","78","23","77","55","24","28","8","0","0","503"
"1521424800","62","91","37","76","104","34","90","47","17","20","9","1","1","589"
"1521421200","66","86","31","70","120","39","147","49","17","39","50","1","3","718"
"1521432000","57","86","29","51","98","33","102","47","16","23","11","0","1","554"
"1521435600","71","93","24","67","113","25","102","47","23","56","7","0","2","630"
"1521442800","51","67","23","63","87","31","104","50","17","52","12","0","0","557"
"1521439200","77","85","24","64","97","41","98","56","25","49","19","0","0","635"
"1521446400","56","82","25","76","108","30","74","38","19","34","10","1","0","553"
"1521450000","54","70","30","57","78","18","52","39","12","19","6","0","1","436"
"1521453600","50","72","19","41","53","11","40","45","12","19","6","0","0","368"
"1521457200","57","82","18","47","71","16","38","44","11","26","14","0","1","425"
"1521460800","68","69","33","59","84","24","52","40","15","20","7","0","1","472"
"1521471600","26","34","20","25","40","9","36","15","5","19","3","0","1","233"
"1521468000","45","62","21","32","65","15","44","21","10","18","4","0","1","338"
"1521464400","39","56","20","50","59","9","39","38","10","17","8","0","0","345"
"1521475200","16","21","11","21","22","3","14","13","4","9","4","0","0","138"
"1521478800","10","10","1","7","11","2","7","8","2","2","5","0","0","65"
"1521486000","1","4","2","2","0","0","0","4","0","0","0","0","0","13"
"1521493200","2","8","3","6","4","0","3","5","2","1","1","0","0","35"
"1521482400","4","3","2","2","6","1","2","2","0","0","0","1","0","23"
"1521489600","3","4","0","4","4","1","6","2","0","2","0","0","0","26"
"1521496800","6","20","9","16","13","3","19","25","7","13","6","0","0","137"
"1521500400","26","57","18","38","38","13","39","46","14","18","9","0","0","316"
"1521504000","40","67","21","61","68","32","72","41","9","23","5","0","1","440"
"1521511200","66","95","41","64","90","25","59","47","16","25","9","0","3","540"
"1521507600","43","72","24","62","80","33","71","50","19","32","11","1","0","498"
"1521514800","57","90","34","56","80","36","88","52","14","28","14","0","1","550"
"1521518400","49","87","37","76","93","24","93","45","16","43","8","0","1","572"
"1521522000","36","82","40","72","86","20","81","61","14","28","11","0","0","531"
"1521529200","84","118","32","67","114","27","84","75","14","48","20","1","4","688"
"1521536400","33","66","26","56","75","26","69","45","12","24","7","0","0","439"
"1521525600","60","85","30","59","100","28","70","61","11","28","9","0","0","541"
"1521532800","70","90","37","53","102","29","67","62","15","17","15","0","0","557"
"1521540000","51","73","24","53","92","30","75","48","18","33","7","0","0","504"
"1521543600","48","75","30","60","100","26","78","42","11","26","7","1","1","505"
"1521558000","27","33","17","25","36","6","34","29","9","16","8","1","1","242"
"1521547200","64","87","36","62","83","24","58","62","14","23","15","0","2","530"
"1521550800","36","58","31","60","64","21","66","37","19","30","12","0","3","437"
"1521554400","36","55","23","49","66","13","57","49","10","25","11","0","3","397"
"1521561600","25","26","13","19","30","3","18","23","6","6","1","0","0","170"
"1521565200","12","15","7","17","13","2","10","13","3","6","3","0","0","101"
"1521572400","4","5","4","7","4","0","1","3","0","1","0","0","0","29"
"1521568800","5","6","2","5","8","1","3","1","4","0","1","0","0","36"
"1521576000","7","4","1","2","6","4","1","0","0","0","1","0","0","26"
"1521579600","4","8","2","5","7","0","5","6","1","1","1","0","0","40"
"1521583200","6","25","12","31","15","1","11","19","4","7","3","0","0","134"
"1521586800","28","48","16","37","44","15","52","23","8","25","8","1","0","305"
"1521590400","57","79","22","56","92","24","91","49","8","47","9","0","0","534"
"1521597600","62","117","38","61","106","35","93","76","9","28","8","0","2","635"
"1521594000","59","76","23","68","108","26","88","40","15","42","11","1","0","557"
"1521604800","61","85","18","45","85","23","71","38","10","32","10","0","0","478"
"1521601200","68","99","31","77","103","31","76","59","17","29","18","1","0","609"
"1521608400","57","92","36","78","92","34","72","64","24","27","13","0","0","589"
"1521612000","83","93","22","66","107","36","83","61","13","40","19","0","1","624"
"1521619200","59","96","25","59","110","35","86","56","19","32","6","0","0","583"
"1521615600","65","97","30","73","111","21","80","55","13","27","14","0","2","588"
"1521622800","66","91","26","77","88","31","89","74","29","44","17","1","0","633"
"1521626400","79","100","27","63","68","25","71","28","16","31","8","0","0","516"
"1521630000","37","60","31","76","82","18","70","36","23","27","5","0","2","467"
"1521637200","26","65","22","55","71","8","53","39","8","18","9","0","1","375"
"1521633600","44","52","20","53","80","15","74","30","16","35","6","0","0","425"
"1521640800","37","50","14","38","56","6","43","20","13","19","6","0","0","302"
"1521648000","28","32","10","17","27","9","19","19","4","6","7","1","0","179"
"1521644400","25","43","18","34","49","6","18","31","4","5","8","0","0","241"
"1521651600","8","13","5","8","12","1","7","10","4","5","1","0","0","74"
"1521658800","7","7","2","6","5","2","1","2","0","0","0","0","0","32"
"1521655200","1","4","4","6","9","1","6","1","0","2","0","0","0","34"
"1521662400","1","5","1","5","4","0","6","4","2","5","1","0","0","34"
"1521666000","6","12","7","7","6","6","6","7","2","0","3","1","0","63"
"1521669600","16","20","3","13","21","6","12","13","4","6","3","0","1","118"
"1521673200","36","48","16","33","49","21","54","20","7","24","8","1","0","317"
"1521676800","35","66","25","62","84","18","58","39","18","27","7","0","0","439"
"1521680400","49","78","29","72","86","30","91","59","20","39","12","0","1","566"
"1521684000","53","67","31","61","84","28","73","32","16","33","8","1","3","490"
"1521687600","62","96","28","78","91","28","82","66","18","31","9","0","0","589"
"1521691200","44","80","20","49","74","22","73","41","10","30","11","0","1","455"
"1521694800","53","57","14","53","81","22","75","50","12","41","15","0","0","473"
"1521705600","48","82","26","60","78","23","74","53","20","33","11","0","0","508"
"1521698400","34","91","30","55","65","21","62","52","11","31","5","0","1","458"
"1521702000","39","66","19","55","84","17","72","36","17","27","10","0","0","442"
"1521709200","152","81","31","53","58","160","79","63","12","48","47","1","0","785"
"1521712800","51","79","22","58","83","26","70","53","13","33","11","1","0","500"
"1521716400","81","106","32","78","98","59","78","73","14","26","31","1","1","678"
"1521727200","66","82","31","66","97","21","77","40","8","27","5","1","1","522"
"1521723600","71","86","36","61","79","32","70","61","16","28","11","0","0","551"
"1521720000","92","158","31","72","105","31","144","140","18","138","12","0","0","941"
"1521730800","44","61","31","74","92","8","78","39","12","25","8","0","1","473"
"1521734400","33","55","28","41","38","10","34","36","19","15","10","0","1","320"
"1521738000","35","26","10","13","25","3","14","11","2","8","9","1","2","159"
"1521745200","8","9","1","8","6","1","6","3","2","4","1","0","0","49"
"1521748800","8","11","3","3","6","2","1","10","0","2","2","0","0","48"
"1521741600","15","12","5","13","18","5","9","12","2","6","2","0","0","99"
"1521752400","9","26","5","15","16","4","16","18","5","7","3","0","0","124"
"1521756000","13","44","12","36","31","3","24","35","9","9","13","0","0","229"
"1521759600","39","60","29","57","78","23","64","39","12","28","10","0","0","439"
"1521763200","60","98","35","83","100","31","96","68","36","31","12","0","0","650"
"1521770400","96","131","42","104","154","42","199","77","21","82","67","0","0","1015"
"1521766800","77","134","47","144","136","27","119","174","241","49","77","0","0","1225"
"1521774000","99","139","53","106","159","48","123","91","24","49","24","1","1","917"
"1521777600","86","156","44","117","154","42","131","71","22","58","12","0","1","894"
"1521781200","97","152","39","93","151","31","111","85","20","46","23","2","0","850"
"1521784800","111","122","41","84","153","92","125","68","99","56","20","1","2","974"
"1521792000","135","224","53","125","131","52","286","81","25","62","12","0","1","1187"
"1521788400","85","116","32","92","130","43","137","183","130","57","19","0","2","1026"
"1521795600","118","226","36","110","191","118","176","62","27","50","15","0","1","1130"
"1521799200","177","140","32","88","270","84","94","67","21","32","14","0","0","1019"
"1521802800","98","100","37","130","248","119","169","75","29","111","12","0","2","1130"
"1521810000","109","145","56","159","164","36","102","45","43","52","12","0","2","925"
"1521806400","100","107","46","103","126","152","118","67","128","48","16","0","3","1014"
"1521813600","163","189","80","171","144","22","156","105","14","39","9","0","1","1093"
"1521817200","79","77","48","117","111","20","111","48","22","81","55","0","1","770"
"1521820800","55","65","19","53","83","12","44","42","11","24","9","0","0","417"
"1521824400","39","49","27","29","34","10","27","36","7","14","8","0","0","280"
"1521831600","10","17","8","8","8","2","2","7","1","1","2","0","0","66"
"1521835200","4","7","7","7","6","0","4","9","0","3","0","0","0","47"
"1521828000","16","27","6","18","16","0","12","13","2","4","1","1","0","116"
"1521842400","13","21","13","31","23","17","29","23","9","12","11","1","0","203"
"1521838800","5","9","4","11","15","0","6","9","2","1","2","0","0","64"
"1521846000","31","69","24","38","64","12","43","36","8","19","10","0","0","354"
"1521853200","72","244","28","83","136","27","92","59","13","34","153","0","0","941"
"1521849600","60","165","34","65","170","17","93","60","18","36","163","0","1","882"
"1521856800","92","287","42","102","155","25","106","92","20","46","155","2","0","1124"
"1521860400","107","191","50","120","160","35","95","88","38","40","70","0","0","994"
"1521864000","82","127","32","86","128","41","117","73","22","52","17","0","2","779"
"1521867600","88","104","47","85","139","36","87","65","21","30","13","0","0","715"
"1521878400","78","194","56","94","261","161","100","75","15","40","95","0","0","1169"
"1521874800","128","204","40","103","112","37","105","80","25","50","38","0","1","923"
"1521871200","84","113","42","84","115","31","99","72","18","36","16","0","0","710"
"1521885600","78","113","42","103","121","33","86","56","20","32","14","1","2","701"
"1521882000","79","107","35","90","104","17","83","72","28","41","21","0","0","677"
"1521889200","69","117","47","93","96","18","71","64","20","29","10","0","0","634"
"1521896400","49","97","47","84","99","32","83","62","27","26","19","0","2","627"
"1521892800","73","103","46","76","114","27","97","67","20","41","10","1","1","676"
"1521900000","41","107","46","105","113","14","80","72","23","41","9","0","0","651"
"1521903600","60","80","41","85","79","10","73","53","12","36","9","0","1","539"
"1521907200","39","61","28","49","58","10","52","38","8","72","44","0","0","459"
"1521910800","22","27","19","32","36","6","21","13","7","6","3","1","0","193"
"1521914400","14","16","5","18","9","3","11","14","3","9","0","0","1","103"
"1521918000","5","13","4","5","4","0","7","13","2","6","4","0","0","63"
"1521921600","6","6","2","10","5","1","7","9","1","4","2","0","0","53"
"1521925200","4","11","4","7","9","3","9","9","3","2","5","0","0","66"
"1521928800","14","31","13","21","18","6","23","19","4","9","4","0","0","162"
"1521932400","34","49","15","33","51","13","53","32","10","19","8","0","0","317"
"1521936000","40","61","29","59","85","14","82","48","14","37","11","0","1","481"
"1521943200","114","131","44","85","117","41","120","86","32","220","169","0","2","1161"
"1521939600","54","104","39","79","107","27","130","57","11","37","54","1","0","700"
"1521946800","78","135","45","90","154","38","180","69","28","77","102","0","0","996"
"1521950400","91","127","41","111","147","50","125","69","33","48","14","0","1","857"
"1521957600","146","170","44","107","146","29","263","114","28","59","47","0","1","1154"
"1521954000","79","130","51","105","176","51","140","73","21","51","47","1","1","926"
"1521961200","74","126","53","108","111","29","148","76","19","68","20","1","1","834"
"1521964800","130","188","82","146","149","54","225","84","24","98","15","0","0","1195"
"1521968400","209","133","44","81","112","42","238","69","24","94","15","1","0","1062"
"1521979200","57","117","40","77","97","23","91","69","22","49","12","0","1","655"
"1521975600","89","134","61","99","132","41","116","79","17","44","18","0","0","830"
"1521972000","70","208","45","95","118","82","156","106","18","67","39","0","1","1005"
"1521982800","96","148","36","95","110","22","143","67","14","64","19","0","1","815"
"1521986400","103","148","44","89","99","20","168","74","17","60","12","0","0","834"
"1521990000","49","72","33","65","84","25","106","56","12","26","58","0","1","587"
"1521993600","31","58","32","57","51","9","25","37","11","9","10","1","2","333"
"1522000800","9","12","6","12","13","1","2","5","3","1","0","0","0","64"
"1522004400","2","6","2","3","5","1","2","6","1","0","3","0","0","31"
"1521997200","15","28","9","23","22","6","20","16","4","4","2","0","0","149"
"1522008000","2","4","3","5","8","0","7","2","1","1","0","0","0","33"
"1522011600","9","13","3","8","13","2","10","10","3","2","1","0","0","74"
"1522018800","47","80","29","59","67","18","74","57","12","28","13","0","0","484"
"1522015200","12","41","17","43","33","7","37","31","11","13","11","0","0","256"
"1522026000","92","211","37","125","187","46","190","65","26","54","19","0","0","1052"
"1522022400","100","128","30","74","97","30","167","71","24","34","20","0","0","775"
"1522029600","93","161","80","112","202","75","131","90","24","41","15","0","2","1026"
"1522033200","88","161","67","158","188","66","179","117","49","64","101","1","1","1240"
"1522036800","81","145","56","140","153","44","140","87","33","56","35","0","4","974"
"1522047600","146","218","39","118","172","34","165","107","104","64","44","0","0","1211"
"1522044000","65","117","48","101","211","80","154","68","34","54","18","0","1","951"
"1522051200","86","127","42","112","152","40","116","89","34","40","21","0","0","859"
"1522040400","114","170","56","107","211","109","226","123","35","41","48","1","4","1245"
"1522054800","73","120","41","94","139","39","108","61","21","33","13","0","1","743"
"1522058400","71","123","51","117","124","33","90","70","22","36","17","0","1","755"
"1522072800","65","71","47","76","103","26","91","52","21","34","16","1","0","603"
"1522069200","72","121","40","87","127","32","92","66","24","30","12","0","1","704"
"1522062000","92","119","47","102","134","27","98","74","12","48","17","1","1","772"
"1522065600","91","120","40","83","136","38","103","93","18","38","12","0","2","774"
"1522076400","60","91","27","66","93","25","78","64","13","31","11","0","0","559"
"1522080000","31","41","24","34","44","17","32","28","13","11","4","1","0","280"
